TrackId,Name,AlbumId,MediaTypeId,GenreId,Bytes,Price,PublisherID
1028,Enough Space,82,1,1,5169280,0.99,1
1029,February Stars,82,1,1,9344875,0.99,2
1030,Everlong,82,1,1,8270816,0.99,3
1031,Walking After You,82,1,1,9898992,0.99,2
1032,New Way Home,82,1,1,11205664,0.99,2
1033,My Way,83,1,12,8928684,0.99,4
1034,Strangers In The Night,83,1,12,5055295,0.99,2
1035,"New York, New York",83,1,12,6707993,0.99,2
1036,I Get A Kick Out Of You,83,1,12,6332441,0.99,2
1037,Something Stupid,83,1,12,5210643,0.99,1
1038,Moon River,83,1,12,6395808,0.99,4
1039,What Now My Love,83,1,12,4913383,0.99,4
1040,Summer Love,83,1,12,5693242,0.99,1
1041,For Once In My Life,83,1,12,5557537,0.99,2
1042,Love And Marriage,83,1,12,2930596,0.99,2
1043,They Can't Take That Away From Me,83,1,12,5240043,0.99,3
1044,My Kind Of Town,83,1,12,6119915,0.99,2
1045,Fly Me To The Moon,83,1,12,4856954,0.99,3
1046,I've Got You Under My Skin,83,1,12,6883787,0.99,4
1047,The Best Is Yet To Come,83,1,12,5633730,0.99,2
1048,It Was A Very Good Year,83,1,12,8554066,0.99,1
1049,Come Fly With Me,83,1,12,6231029,0.99,2
1050,That's Life,83,1,12,6095727,0.99,3
1051,The Girl From Ipanema,83,1,12,6410674,0.99,4
1052,The Lady Is A Tramp,83,1,12,5987372,0.99,1
1053,"Bad, Bad Leroy Brown",83,1,12,5548581,0.99,4
1054,Mack The Knife,83,1,12,9541052,0.99,2
1055,Loves Been Good To Me,83,1,12,6645365,0.99,1
1056,L.A. Is My Lady,83,1,12,6378511,0.99,4
1057,Entrando Na Sua (Intro),84,1,7,5840027,0.99,1
1058,Nervosa,84,1,7,7680421,0.99,2
1059,Funk De Bamba (Com Fernanda Abreu),84,1,7,7866165,0.99,4
1060,Call Me At Cleo´s,84,1,7,7920510,0.99,3
1061,Olhos Coloridos (Com Sandra De Sá),84,1,7,10567404,0.99,1
1062,Zambação,84,1,7,10030604,0.99,1
1063,Funk Hum,84,1,7,8084475,0.99,4
1064,Forty Days (Com DJ Hum),84,1,7,7347172,0.99,2
1065,Balada Da Paula,84,1,7,10603717,0.99,1
1066,Dujji,84,1,7,10833935,0.99,1
1067,Meu Guarda-Chuva,84,1,7,8216625,0.99,4
1068,Motéis,84,1,7,7041077,0.99,4
1069,Whistle Stop,84,1,7,17533664,0.99,2
1070,16 Toneladas,84,1,7,6390885,0.99,2
1071,Divirta-Se (Saindo Da Sua),84,1,7,2439206,0.99,2
1072,Forty Days Instrumental,84,1,7,9584317,0.99,4
1073,?ia Eu Aqui De Novo,85,1,10,7469735,0.99,2
1074,Baião Da Penha,85,1,10,8393047,0.99,2
1075,Esperando Na Janela,85,1,10,8660617,0.99,2
1076,Juazeiro,85,1,10,7349779,0.99,1
1077,?ltimo Pau-De-Arara,85,1,10,6638563,0.99,4
1078,Asa Branca,85,1,10,7387183,0.99,1
1079,Qui Nem Jiló,85,1,10,6937472,0.99,2
1080,Assum Preto,85,1,10,6625000,0.99,3
1081,Pau-De-Arara,85,1,10,6340649,0.99,3
1082,A Volta Da Asa Branca,85,1,10,9098093,0.99,1
1083,O Amor Daqui De Casa,85,1,10,4888292,0.99,4
1084,As Pegadas Do Amor,85,1,10,6899062,0.99,3
1085,Lamento Sertanejo,85,1,10,8518290,0.99,2
1086,Casinha Feliz,85,1,10,1039615,0.99,3
1087,Introdução (Live),86,1,7,5227579,0.99,2
1088,Palco (Live),86,1,7,8026622,0.99,2
1089,Is This Love (Live),86,1,7,9819759,0.99,4
1090,Stir It Up (Live),86,1,7,9594738,0.99,1
1091,Refavela (Live),86,1,7,7985305,0.99,1
1092,Vendedor De Caranguejo (Live),86,1,7,8358128,0.99,4
1093,Quanta (Live),86,1,7,11774865,0.99,1
1094,Estrela (Live),86,1,7,9436411,0.99,2
1095,Pela Internet (Live),86,1,7,8804401,0.99,2
1096,Cérebro Eletrônico (Live),86,1,7,7805352,0.99,3
1097,Opachorô (Live),86,1,7,8596384,0.99,4
1098,Copacabana (Live),86,1,7,9673672,0.99,4
1099,A Novidade (Live),86,1,7,10508000,0.99,4
1100,Ghandi (Live),86,1,7,7481950,0.99,4
1101,De Ouro E Marfim (Live),86,1,7,7838453,0.99,2
1102,Doce De Carnaval (Candy All),87,1,2,11998470,0.99,1
1103,Lamento De Carnaval,87,1,2,9819276,0.99,2
1104,Pretinha,87,1,2,8914579,0.99,4
1105,A Novidade,73,1,7,10765600,0.99,2
1106,Tenho Sede,73,1,7,8708114,0.99,2
1107,Refazenda,73,1,7,7237784,0.99,2
1108,Realce,73,1,7,8847612,0.99,2
1109,Esotérico,73,1,7,10530533,0.99,1
1110,Drão,73,1,7,9931950,0.99,1
1111,A Paz,73,1,7,9593064,0.99,2
1112,Beira Mar,73,1,7,9597994,0.99,3
1113,Sampa,73,1,7,7469905,0.99,2
1114,Parabolicamará,73,1,7,9543435,0.99,3
1115,Tempo Rei,73,1,7,10019269,0.99,1
1116,Expresso 2222,73,1,7,9690577,0.99,1
1117,Aquele Abraço,73,1,7,8805003,0.99,1
1118,Palco,73,1,7,9049901,0.99,4
1119,Toda Menina Baiana,73,1,7,9351000,0.99,4
1120,Sítio Do Pica-Pau Amarelo,73,1,7,7217955,0.99,1
1121,Straight Out Of Line,88,1,3,8511877,0.99,3
1122,Faceless,88,1,3,6992417,0.99,3
1123,Changes,88,1,3,8455835,0.99,1
1124,Make Me Believe,88,1,3,8075050,0.99,3
1125,I Stand Alone,88,1,3,8017041,0.99,4
1126,Re-Align,88,1,3,8513891,0.99,4
1127,I Fucking Hate You,88,1,3,8059642,0.99,2
1128,Releasing The Demons,88,1,3,8276372,0.99,4
1129,Dead And Broken,88,1,3,8206611,0.99,4
1130,I Am,88,1,3,7803270,0.99,1
1131,The Awakening,88,1,3,3035251,0.99,4
1132,Serenity,88,1,3,9172976,0.99,2
1133,American Idiot,89,1,4,5705793,0.99,2
1134,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,89,1,4,17875209,0.99,3
1135,Holiday,89,1,4,7599602,0.99,2
1136,Boulevard Of Broken Dreams,89,1,4,8485122,0.99,1
1137,Are We The Waiting,89,1,4,5328329,0.99,1
1138,St. Jimmy,89,1,4,5716589,0.99,4
1139,Give Me Novacaine,89,1,4,6752485,0.99,3
1140,She's A Rebel,89,1,4,3901226,0.99,2
1141,Extraordinary Girl,89,1,4,6975177,0.99,2
1142,Letterbomb,89,1,4,7980902,0.99,2
1143,Wake Me Up When September Ends,89,1,4,9325597,0.99,2
1144,Homecoming / The Death Of St. Jimmy / East 12th St. / Nobody Likes You / Rock And Roll Girlfriend / We're Coming Home Again,89,1,4,18139840,0.99,4
1145,Whatsername,89,1,4,8244843,0.99,2
1146,Welcome to the Jungle,90,2,1,4538451,0.99,4
1147,It's So Easy,90,2,1,3394019,0.99,4
1148,Nightrain,90,2,1,4457283,0.99,2
1149,Out Ta Get Me,90,2,1,4382147,0.99,4
1150,Mr. Brownstone,90,2,1,3816323,0.99,1
1151,Paradise City,90,2,1,6687123,0.99,3
1152,My Michelle,90,2,1,3671299,0.99,1
1153,Think About You,90,2,1,3860275,0.99,1
1154,Sweet Child O' Mine,90,2,1,5879347,0.99,3
1155,You're Crazy,90,2,1,3301971,0.99,4
1156,Anything Goes,90,2,1,3451891,0.99,4
1157,Rocket Queen,90,2,1,6185539,0.99,1
1158,Right Next Door to Hell,91,2,1,3175950,0.99,4
1159,Dust N' Bones,91,2,1,5053742,0.99,3
1160,Live and Let Die,91,2,1,3203390,0.99,2
1161,Don't Cry (Original),91,2,1,4833259,0.99,1
1162,Perfect Crime,91,2,1,2550030,0.99,3
1163,You Ain't the First,91,2,1,2754414,0.99,4
1164,Bad Obsession,91,2,1,5537678,0.99,4
1165,Back off Bitch,91,2,1,5135662,0.99,4
1166,Double Talkin' Jive,91,2,1,3520862,0.99,4
1167,November Rain,91,2,1,8923566,0.99,2
1168,The Garden,91,2,1,5438862,0.99,2
1169,Garden of Eden,91,2,1,2839694,0.99,4
1170,Don't Damn Me,91,2,1,5385886,0.99,1
1171,Bad Apples,91,2,1,4567966,0.99,3
1172,Dead Horse,91,2,1,4394014,0.99,2
1173,Coma,91,2,1,10201342,0.99,1
1174,Civil War,92,1,3,15046579,0.99,2
1175,14 Years,92,1,3,8543664,0.99,2
1176,Yesterdays,92,1,3,6398489,0.99,1
1177,Knockin' On Heaven's Door,92,1,3,10986716,0.99,2
1178,Get In The Ring,92,1,3,11134105,0.99,2
1179,Shotgun Blues,92,1,3,6623916,0.99,1
1180,Breakdown,92,1,3,13978284,0.99,2
1181,Pretty Tied Up,92,1,3,9408754,0.99,4
1182,Locomotive,92,1,3,17236842,0.99,2
1183,So Fine,92,1,3,8039484,0.99,1
1184,Estranged,92,1,3,18343787,0.99,3
1185,You Could Be Mine,92,1,3,11207355,0.99,4
1186,Don't Cry,92,1,3,9222458,0.99,3
1187,My World,92,1,3,2764045,0.99,2
1188,Colibri,93,1,2,12055329,0.99,3
1189,Love Is The Colour,93,1,2,8419165,0.99,2
1190,Magnetic Ocean,93,1,2,10720741,0.99,3
1191,Deep Waters,93,1,2,13075359,0.99,2
1192,L'Arc En Ciel De Miles,93,1,2,8053997,0.99,2
1193,Gypsy,93,1,2,11083374,0.99,1
1194,Journey Into Sunlight,93,1,2,8241177,0.99,4
1195,Sunchild,93,1,2,8593143,0.99,2
1196,Millenium,93,1,2,12511939,0.99,4
1197,Thinking 'Bout Tomorrow,93,1,2,11865384,0.99,2
1198,Jacob's Ladder,93,1,2,12201595,0.99,1
1199,She Wears Black,93,1,2,17617944,0.99,4
1200,Dark Side Of The Cog,93,1,2,12491122,0.99,2
1201,Different World,94,2,1,4383764,0.99,4
1202,These Colours Don't Run,94,2,1,6883500,0.99,1
1203,Brighter Than a Thousand Suns,94,2,1,8721490,0.99,4
1204,The Pilgrim,94,2,1,5172144,0.99,4
1205,The Longest Day,94,2,1,7785748,0.99,1
1206,Out of the Shadows,94,2,1,5647303,0.99,2
1207,The Reincarnation of Benjamin Breeg,94,2,1,7367736,0.99,1
1208,For the Greater Good of God,94,2,1,9367328,0.99,4
1209,Lord of Light,94,2,1,7393698,0.99,3
1210,The Legacy,94,2,1,9314287,0.99,3
1211,Hallowed Be Thy Name (Live) [Non Album Bonus Track],94,2,1,7205816,0.99,4
1212,The Number Of The Beast,95,1,3,4718897,0.99,1
1213,The Trooper,95,1,3,3766272,0.99,1
1214,Prowler,95,1,3,4091904,0.99,2
1215,Transylvania,95,1,3,4255744,0.99,4
1216,Remember Tomorrow,95,1,3,5648438,0.99,4
1217,Where Eagles Dare,95,1,3,4630528,0.99,3
1218,Sanctuary,95,1,3,4694016,0.99,4
1219,Running Free,95,1,3,3663872,0.99,3
1220,Run To The Hilss,95,1,3,3803136,0.99,1
1221,2 Minutes To Midnight,95,1,3,5400576,0.99,3
1222,Iron Maiden,95,1,3,5195776,0.99,2
1223,Hallowed Be Thy Name,95,1,3,7550976,0.99,4
1224,Be Quick Or Be Dead,96,1,3,3151872,0.99,2
1225,From Here To Eternity,96,1,3,4159488,0.99,4
1226,Can I Play With Madness,96,1,3,4521984,0.99,4
1227,Wasting Love,96,1,3,5566464,0.99,3
1228,Tailgunner,96,1,3,3993600,0.99,1
1229,The Evil That Men Do,96,1,3,5216256,0.99,4
1230,Afraid To Shoot Strangers,96,1,3,6529024,0.99,4
1231,Bring Your Daughter... To The Slaughter,96,1,3,5085184,0.99,3
1232,Heaven Can Wait,96,1,3,7178240,0.99,4
1233,The Clairvoyant,96,1,3,4319232,0.99,2
1234,Fear Of The Dark,96,1,3,6906078,0.99,4
1235,The Wicker Man,97,1,1,11022464,0.99,4
1236,Ghost Of The Navigator,97,1,1,16404608,0.99,4
1237,Brave New World,97,1,1,15161472,0.99,4
1238,Blood Brothers,97,1,1,17379456,0.99,4
1239,The Mercenary,97,1,1,11300992,0.99,2
1240,Dream Of Mirrors,97,1,1,22448256,0.99,2
1241,The Fallen Angel,97,1,1,9629824,0.99,1
1242,The Nomad,97,1,1,21846144,0.99,4
1243,Out Of The Silent Planet,97,1,1,15423616,0.99,2
1244,The Thin Line Between Love & Hate,97,1,1,20273280,0.99,2
1245,Wildest Dreams,98,1,13,9312384,0.99,2
1246,Rainmaker,98,1,13,9146496,0.99,2
1247,No More Lies,98,1,13,17672320,0.99,1
1248,Montsegur,98,1,13,14020736,0.99,2
1249,Dance Of Death,98,1,13,20670727,0.99,3
1250,Gates Of Tomorrow,98,1,13,12482688,0.99,2
1251,New Frontier,98,1,13,12181632,0.99,3
1252,Paschendale,98,1,13,20326528,0.99,2
1253,Face In The Sand,98,1,13,15648948,0.99,2
1254,Age Of Innocence,98,1,13,14823478,0.99,2
1255,Journeyman,98,1,13,17082496,0.99,1
1256,Be Quick Or Be Dead,99,1,1,8181888,0.99,4
1257,From Here To Eternity,99,1,1,8739038,0.99,4
1258,Afraid To Shoot Strangers,99,1,1,16664589,0.99,4
1259,Fear Is The Key,99,1,1,13414528,0.99,2
1260,Childhood's End,99,1,1,11225216,0.99,2
1261,Wasting Love,99,1,1,14041216,0.99,4
1262,The Fugitive,99,1,1,11765888,0.99,3
1263,Chains Of Misery,99,1,1,8700032,0.99,2
1264,The Apparition,99,1,1,9386112,0.99,2
1265,Judas Be My Guide,99,1,1,7553152,0.99,4
1266,Weekend Warrior,99,1,1,13594678,0.99,1
1267,Fear Of The Dark,99,1,1,17483789,0.99,4
1268,01 - Prowler,100,1,6,5668992,0.99,4
1269,02 - Sanctuary,100,1,6,4712576,0.99,4
1270,03 - Remember Tomorrow,100,1,6,7889024,0.99,1
1271,04 - Running Free,100,1,6,4739122,0.99,1
1272,05 - Phantom of the Opera,100,1,6,10276872,0.99,1
1273,06 - Transylvania,100,1,6,6226048,0.99,2
1274,07 - Strange World,100,1,6,7981184,0.99,1
1275,08 - Charlotte the Harlot,100,1,6,6066304,0.99,4
1276,09 - Iron Maiden,100,1,6,5189891,0.99,4
1277,The Ides Of March,101,1,13,2543744,0.99,3
1278,Wrathchild,101,1,13,4188288,0.99,2
1279,Murders In The Rue Morgue,101,1,13,6205786,0.99,1
1280,Another Life,101,1,13,4874368,0.99,3
1281,Genghis Khan,101,1,13,4493440,0.99,2
1282,Innocent Exile,101,1,13,5584861,0.99,2
1283,Killers,101,1,13,7227440,0.99,4
1284,Prodigal Son,101,1,13,8937600,0.99,1
1285,Purgatory,101,1,13,4804736,0.99,1
1286,Drifter,101,1,13,6934660,0.99,4
1287,Intro- Churchill S Speech,102,1,13,1154488,0.99,1
1288,Aces High,102,1,13,6635187,0.99,2
1289,2 Minutes To Midnight,102,1,3,8799380,0.99,2
1290,The Trooper,102,1,3,6455255,0.99,2
1291,Revelations,102,1,3,8926021,0.99,4
1292,Flight Of Icarus,102,1,3,5521744,0.99,4
1293,Rime Of The Ancient Mariner,102,1,3,18949518,0.99,1
1294,Powerslave,102,1,3,10921567,0.99,4
1295,The Number Of The Beast,102,1,3,6605094,0.99,2
1296,Hallowed Be Thy Name,102,1,3,10836304,0.99,1
1297,Iron Maiden,102,1,3,6289117,0.99,1
1298,Run To The Hills,102,1,3,5561241,0.99,4
1299,Running Free,102,1,3,4912986,0.99,3
1300,Wrathchild,102,1,13,4410181,0.99,2
1301,Acacia Avenue,102,1,13,9119118,0.99,4
1302,Children Of The Damned,102,1,13,6678446,0.99,1
1303,Die With Your Boots On,102,1,13,7542367,0.99,4
1304,Phantom Of The Opera,102,1,13,10589917,0.99,4
1305,Be Quick Or Be Dead,103,1,1,5599853,0.99,3
1306,The Number Of The Beast,103,1,1,7060625,0.99,1
1307,Wrathchild,103,1,1,4182963,0.99,4
1308,From Here To Eternity,103,1,1,6831163,0.99,2
1309,Can I Play With Madness,103,1,1,5118995,0.99,1
1310,Wasting Love,103,1,1,8091301,0.99,4
1311,Tailgunner,103,1,1,5947795,0.99,3
1312,The Evil That Men Do,103,1,1,11479913,0.99,2
1313,Afraid To Shoot Strangers,103,1,1,9905048,0.99,1
1314,Fear Of The Dark,103,1,1,10361452,0.99,2
1315,Bring Your Daughter... To The Slaughter...,104,1,1,9045532,0.99,2
1316,The Clairvoyant,104,1,1,6302648,0.99,2
1317,Heaven Can Wait,104,1,1,10577743,0.99,1
1318,Run To The Hills,104,1,1,5665052,0.99,4
1319,2 Minutes To Midnight,104,1,1,8122030,0.99,3
1320,Iron Maiden,104,1,1,11874875,0.99,2
1321,Hallowed Be Thy Name,104,1,1,10751410,0.99,2
1322,The Trooper,104,1,1,5588560,0.99,2
1323,Sanctuary,104,1,1,7648679,0.99,1
1324,Running Free,104,1,1,11380851,0.99,2
1325,Tailgunner,105,1,3,4089856,0.99,4
1326,Holy Smoke,105,1,3,3672064,0.99,4
1327,No Prayer For The Dying,105,1,3,4225024,0.99,4
1328,Public Enema Number One,105,1,3,4071587,0.99,4
1329,Fates Warning,105,1,3,4018088,0.99,2
1330,The Assassin,105,1,3,4141056,0.99,2
1331,Run Silent Run Deep,105,1,3,4407296,0.99,4
1332,Hooks In You,105,1,3,3960832,0.99,4
1333,Bring Your Daughter... ...To The Slaughter,105,1,3,4548608,0.99,1
1334,Mother Russia,105,1,3,5322752,0.99,1
1335,Where Eagles Dare,106,1,3,5914624,0.99,1
1336,Revelations,106,1,3,6539264,0.99,4
1337,Flight Of The Icarus,106,1,3,3686400,0.99,1
1338,Die With Your Boots On,106,1,3,5212160,0.99,1
1339,The Trooper,106,1,3,4024320,0.99,2
1340,Still Life,106,1,3,4710400,0.99,1
1341,Quest For Fire,106,1,3,3543040,0.99,2
1342,Sun And Steel,106,1,3,3306324,0.99,1
1343,To Tame A Land,106,1,3,7129264,0.99,4
1344,Aces High,107,1,3,6472088,0.99,4
1345,2 Minutes To Midnight,107,1,3,8638809,0.99,2
1346,Losfer Words,107,1,3,6074756,0.99,4
1347,Flash of The Blade,107,1,3,5828861,0.99,1
1348,Duelists,107,1,3,8800686,0.99,3
1349,Back in the Village,107,1,3,7696518,0.99,4
1350,Powerslave,107,1,3,9791106,0.99,4
1351,Rime of the Ancient Mariner,107,1,3,19599577,0.99,2
1352,Intro,108,1,3,4638848,0.99,3
1353,The Wicker Man,108,1,3,11272320,0.99,3
1354,Ghost Of The Navigator,108,1,3,16345216,0.99,4
1355,Brave New World,108,1,3,14676148,0.99,1
1356,Wrathchild,108,1,3,7434368,0.99,1
1357,2 Minutes To Midnight,108,1,3,15474816,0.99,2
1358,Blood Brothers,108,1,3,17422464,0.99,2
1359,Sign Of The Cross,108,1,3,25966720,0.99,2
1360,The Mercenary,108,1,3,11309184,0.99,2
1361,The Trooper,108,1,3,10942592,0.99,2
1362,Dream Of Mirrors,109,1,1,23134336,0.99,4
1363,The Clansman,109,1,1,22370432,0.99,1
1364,The Evil That Men Do,109,1,3,11231360,0.99,4
1365,Fear Of The Dark,109,1,1,18430080,0.99,1
1366,Iron Maiden,109,1,1,14076032,0.99,2
1367,The Number Of The Beast,109,1,1,12022107,0.99,3
1368,Hallowed Be Thy Name,109,1,1,17760384,0.99,3
1369,Sanctuary,109,1,1,12695680,0.99,4
1370,Run To The Hills,109,1,1,11688064,0.99,2
1371,Moonchild,110,1,3,8179151,0.99,4
1372,Infinite Dreams,110,1,3,8858669,0.99,4
1373,Can I Play With Madness,110,1,3,5067867,0.99,4
1374,The Evil That Men Do,110,1,3,6578930,0.99,4
1375,Seventh Son of a Seventh Son,110,1,3,14249000,0.99,3
1376,The Prophecy,110,1,3,7334450,0.99,1
1377,The Clairvoyant,110,1,3,6411510,0.99,1
1378,Only the Good Die Young,110,1,3,6744431,0.99,4
1379,Caught Somewhere in Time,111,1,3,10701149,0.99,2
1380,Wasted Years,111,1,3,7384358,0.99,2
1381,Sea of Madness,111,1,3,8210695,0.99,1
1382,Heaven Can Wait,111,1,3,10596431,0.99,4
1383,Stranger in a Strange Land,111,1,3,8270899,0.99,3
1384,Alexander the Great,111,1,3,12377742,0.99,2
1385,De Ja Vu,111,1,3,7113035,0.99,1
1386,The Loneliness of the Long Dis,111,1,3,9393598,0.99,4
1387,22 Acacia Avenue,112,1,3,5542516,0.99,2
1388,Children of the Damned,112,1,3,3845631,0.99,4
1389,Gangland,112,1,3,3202866,0.99,4
1390,Hallowed Be Thy Name,112,1,3,6006107,0.99,1
1391,Invaders,112,1,3,2849181,0.99,1
1392,Run to the Hills,112,1,3,3209124,0.99,4
1393,The Number Of The Beast,112,1,1,11737216,0.99,2
1394,The Prisoner,112,1,3,5062906,0.99,1
1395,Sign Of The Cross,113,1,1,27121792,0.99,2
1396,Lord Of The Flies,113,1,1,12148864,0.99,3
1397,Man On The Edge,113,1,1,10137728,0.99,3
1398,Fortunes Of War,113,1,1,17760384,0.99,1
1399,Look For The Truth,113,1,1,12411008,0.99,3
1400,The Aftermath,113,1,1,15233152,0.99,1
1401,Judgement Of Heaven,113,1,1,12501120,0.99,4
1402,Blood On The World's Hands,113,1,1,14313600,0.99,4
1403,The Edge Of Darkness,113,1,1,15974528,0.99,3
1404,2 A.M.,113,1,1,13511087,0.99,3
1405,The Unbeliever,113,1,1,19617920,0.99,3
1406,Futureal,114,1,1,7032960,0.99,1
1407,The Angel And The Gambler,114,1,1,23711872,0.99,2
1408,Lightning Strikes Twice,114,1,1,11616384,0.99,1
1409,The Clansman,114,1,1,21592327,0.99,3
1410,When Two Worlds Collide,114,1,1,15093888,0.99,1
1411,The Educated Fool,114,1,1,16191616,0.99,4
1412,Don't Look To The Eyes Of A Stranger,114,1,1,19347584,0.99,1
1413,Como Estais Amigos,114,1,1,13213824,0.99,1
1414,Please Please Please,115,1,14,5394585,0.99,2
1415,Think,115,1,14,5513208,0.99,2
1416,Night Train,115,1,14,7027377,0.99,1
1417,Out Of Sight,115,1,14,4711323,0.99,1
1418,Papa's Got A Brand New Bag Pt.1,115,1,14,4174420,0.99,2
1419,I Got You (I Feel Good),115,1,14,5468472,0.99,3
1420,It's A Man's Man's Man's World,115,1,14,5541611,0.99,1
1421,Cold Sweat,115,1,14,5643213,0.99,4
1422,"Say It Loud, I'm Black And I'm Proud Pt.1",115,1,14,5478117,0.99,1
1423,Get Up (I Feel Like Being A) Sex Machine,115,1,14,10498031,0.99,2
1424,Hey America,115,1,14,7187857,0.99,4
1425,Make It Funky Pt.1,115,1,14,6507782,0.99,2
1426,I'm A Greedy Man Pt.1,115,1,14,7251211,0.99,4
1427,Get On The Good Foot,115,1,14,7182736,0.99,2
1428,Get Up Offa That Thing,115,1,14,8355989,0.99,4
1429,It's Too Funky In Here,115,1,14,7973979,0.99,3
1430,Living In America,115,1,14,9432346,0.99,4
1431,I'm Real,115,1,14,11183457,0.99,1
1432,Hot Pants Pt.1,115,1,14,6295110,0.99,3
1433,Soul Power (Live),115,1,14,8593206,0.99,3
1434,When You Gonna Learn (Digeridoo),116,1,1,7655482,0.99,3
1435,Too Young To Die,116,1,1,12391660,0.99,2
1436,Hooked Up,116,1,1,9301687,0.99,4
1437,"If I Like It, I Do It",116,1,1,9848207,0.99,2
1438,Music Of The Wind,116,1,1,12870239,0.99,2
1439,Emergency On Planet Earth,116,1,1,8117218,0.99,4
1440,"Whatever It Is, I Just Can't Stop",116,1,1,8249453,0.99,1
1441,Blow Your Mind,116,1,1,17089176,0.99,2
1442,Revolution 1993,116,1,1,20816872,0.99,2
1443,Didgin' Out,116,1,1,5263555,0.99,2
1444,Canned Heat,117,1,14,11042037,0.99,2
1445,Planet Home,117,1,14,9566237,0.99,4
1446,Black Capricorn Day,117,1,14,11477231,0.99,3
1447,Soul Education,117,1,14,8575435,0.99,1
1448,Failling,117,1,14,7503999,0.99,4
1449,Destitute Illusions,117,1,14,11452651,0.99,4
1450,Supersonic,117,1,14,10699265,0.99,2
1451,Butterfly,117,1,14,8947356,0.99,1
1452,Were Do We Go From Here,117,1,14,10504158,0.99,1
1453,King For A Day,117,1,14,7335693,0.99,1
1454,Deeper Underground,117,1,14,9351277,0.99,2
1455,Just Another Story,118,1,15,17582818,0.99,4
1456,Stillness In Time,118,1,15,8644290,0.99,1
1457,Half The Man,118,1,15,9577679,0.99,1
1458,Light Years,118,1,15,11796244,0.99,3
1459,Manifest Destiny,118,1,15,12676962,0.99,4
1460,The Kids,118,1,15,10334529,0.99,3
1461,Mr. Moon,118,1,15,11043559,0.99,1
1462,Scam,118,1,15,14019705,0.99,2
1463,Journey To Arnhemland,118,1,15,10843832,0.99,2
1464,Morning Glory,118,1,15,12777210,0.99,1
1465,Space Cowboy,118,1,15,12906520,0.99,2
1466,Last Chance,119,1,4,3683130,0.99,4
1467,Are You Gonna Be My Girl,119,1,4,6992324,0.99,2
1468,Rollover D.J.,119,1,4,6406517,0.99,4
1469,Look What You've Done,119,1,4,7517083,0.99,1
1470,Get What You Need,119,1,4,8043765,0.99,1
1471,Move On,119,1,4,8519353,0.99,1
1472,Radio Song,119,1,4,8871509,0.99,1
1473,Get Me Outta Here,119,1,4,5729098,0.99,4
1474,Cold Hard Bitch,119,1,4,7929610,0.99,1
1475,Come Around Again,119,1,4,8872405,0.99,2
1476,Take It Or Leave It,119,1,4,4643370,0.99,3
1477,Lazy Gun,119,1,4,9186285,0.99,2
1478,Timothy,119,1,4,8856507,0.99,2
1479,Foxy Lady,120,1,1,6480896,0.99,3
1480,Manic Depression,120,1,1,7289272,0.99,2
1481,Red House,120,1,1,7285851,0.99,2
1482,Can You See Me,120,1,1,4987068,0.99,2
1483,Love Or Confusion,120,1,1,6329408,0.99,3
1484,I Don't Live Today,120,1,1,7661214,0.99,2
1485,May This Be Love,120,1,1,6240028,0.99,2
1486,Fire,120,1,1,5383075,0.99,3
1487,Third Stone From The Sun,120,1,1,13186975,0.99,4
1488,Remember,120,1,1,5509613,0.99,1
1489,Are You Experienced?,120,1,1,8292497,0.99,2
1490,Hey Joe,120,1,1,6870054,0.99,2
1491,Stone Free,120,1,1,7002331,0.99,4
1492,Purple Haze,120,1,1,5597056,0.99,4
1493,51st Anniversary,120,1,1,6398044,0.99,2
1494,The Wind Cries Mary,120,1,1,6540638,0.99,2
1495,Highway Chile,120,1,1,6887949,0.99,2
1496,Surfing with the Alien,121,2,1,4418504,0.99,2
1497,Ice 9,121,2,1,4036215,0.99,1
1498,Crushing Day,121,2,1,5232158,0.99,2
1499,"Always With Me, Always With You",121,2,1,3435777,0.99,1
1500,Satch Boogie,121,2,1,3300654,0.99,4
1501,Hill of the Skull,121,2,1,1944738,0.99,3
1502,Circles,121,2,1,3548553,0.99,1
1503,Lords of Karma,121,2,1,4809279,0.99,2
1504,Midnight,121,2,1,1851753,0.99,4
1505,Echo,121,2,1,5595557,0.99,4
1506,Engenho De Dentro,122,1,7,10211473,0.99,3
1507,Alcohol,122,1,7,12010478,0.99,2
1508,Mama Africa,122,1,7,9488316,0.99,1
1509,Salve Simpatia,122,1,7,11314756,0.99,2
1510,W/Brasil (Chama O Síndico),122,1,7,10599953,0.99,2
1511,País Tropical,122,1,7,14946972,0.99,2
1512,Os Alquimistas Estão Chegando,122,1,7,12304520,0.99,3
1513,Charles Anjo 45,122,1,7,13022833,0.99,1
1514,Selassiê,122,1,7,10724982,0.99,1
1515,Menina Sarará,122,1,7,6393818,0.99,4
1516,Que Maravilha,122,1,7,10996656,0.99,3
1517,Santa Clara Clareou,122,1,7,12524725,0.99,4
1518,Filho Maravilha,122,1,7,7498259,0.99,2
1519,Taj Mahal,122,1,7,9502898,0.99,4
1520,Rapidamente,123,1,7,8470107,0.99,1
1521,As Dores do Mundo,123,1,7,8537092,0.99,2
1522,Vou Pra Ai,123,1,7,10053718,0.99,2
1523,My Brother,123,1,7,8431821,0.99,4
1524,Há Quanto Tempo,123,1,7,9004470,0.99,4
